geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
3400712550,34,7,Chesilhurst Borough,Developed Community,12550,12550,2010,1634
4204513208,42,45,Chester City,Core City,13208,13208,2010,33972
4204513232,42,45,Chester Heights Borough,Growing Suburb,13232,13232,2010,2531
4204513212,42,45,Chester Township,Developed Community,13212,13212,2010,3940
3400512670,34,5,Chesterfield Township,Rural Area,12670,12670,2010,7699
3400512940,34,5,Cinnaminson Township,Developed Community,12940,12940,2010,15569
3401513360,34,15,Clayton Borough,Growing Suburb,13360,13360,2010,8179
3400713420,34,7,Clementon Borough,Developed Community,13420,13420,2010,5.00E+03
4204514264,42,45,Clifton Heights Borough,Developed Community,14264,14264,2010,6652
4202914712,42,29,Coatesville City,Developed Community,14712,14712,2010,13100
4209115192,42,91,Collegeville Borough,Developed Community,15192,15192,2010,5089
4204515232,42,45,Collingdale Borough,Developed Community,15232,15232,2010,8786
3400714260,34,7,Collingswood Borough,Developed Community,14260,14260,2010,13926
4204515432,42,45,Colwyn Borough,Developed Community,15432,15432,2010,2546
4204515488,42,45,Concord Township,Growing Suburb,15488,15488,2010,17231
4209115848,42,91,Conshohocken Borough,Developed Community,15848,15848,2010,7833
4204518152,42,45,Darby Borough,Developed Community,18152,18152,2010,10687
4204518160,42,45,Darby Township,Developed Community,18160,18160,2010,9264
3400517080,34,5,Delanco Township,Developed Community,17080,17080,2010,4283
3400517440,34,5,Delran Township,Developed Community,17440,17440,2010,16896
3401517710,34,15,Deptford Township,Developed Community,17710,17710,2010,30561
4209119672,42,91,Douglass Township,Rural Area,19672,19672,2010,10195
4202919752,42,29,Downingtown Borough,Developed Community,19752,19752,2010,7891
4201719784,42,17,Doylestown Borough,Developed Community,19784,19784,2010,8380
4201719792,42,17,Doylestown Township,Developed Community,19792,19792,2010,17565
4201720104,42,17,Dublin Borough,Developed Community,20104,20104,2010,2158
4201720480,42,17,Durham Township,Rural Area,20480,20480,2010,1144
4202920824,42,29,East Bradford Township,Growing Suburb,20824,20824,2010,9942
4202920864,42,29,East Brandywine Township,Growing Suburb,20864,20864,2010,6742
4202920920,42,29,East Caln Township,Growing Suburb,20920,20920,2010,4838
4202921008,42,29,East Coventry Township,Growing Suburb,21008,21008,2010,6636
4202921104,42,29,East Fallowfield Township,Rural Area,21104,21104,2010,7449
4202921192,42,29,East Goshen Township,Growing Suburb,21192,21192,2010,18026
4209121200,42,91,East Greenville Borough,Developed Community,21200,21200,2010,2951
3401519180,34,15,East Greenwich Township,Growing Suburb,19180,19180,2010,9555
4204521384,42,45,East Lansdowne Borough,Developed Community,21384,21384,2010,2668
4202921480,42,29,East Marlborough Township,Growing Suburb,21480,21480,2010,7026
4202921576,42,29,East Nantmeal Township,Rural Area,21576,21576,2010,1803
4209121600,42,91,East Norriton Township,Developed Community,21600,21600,2010,13590
4202921624,42,29,East Nottingham Township,Growing Suburb,21624,21624,2010,8650
4202921696,42,29,East Pikeland Township,Growing Suburb,21696,21696,2010,7079
4201721760,42,17,East Rockhill Township,Rural Area,21760,21760,2010,5706
4202922000,42,29,East Vincent Township,Growing Suburb,22000,22000,2010,6821
4202922056,42,29,East Whiteland Township,Growing Suburb,22056,22056,2010,10650
3402119780,34,21,East Windsor Township,Growing Suburb,19780,19780,2010,27190
3400518790,34,5,Eastampton Township,Growing Suburb,18790,18790,2010,6069
4202921928,42,29,Easttown Township,Growing Suburb,21928,21928,2010,10477
4204522296,42,45,Eddystone Borough,Developed Community,22296,22296,2010,2410
3400520050,34,5,Edgewater Park Township,Developed Community,20050,20050,2010,8881
4204522584,42,45,Edgmont Township,Growing Suburb,22584,22584,2010,3987
3401521060,34,15,Elk Township,Rural Area,21060,21060,2010,4216
4202923032,42,29,Elk Township,Rural Area,23032,23032,2010,1681
4202923440,42,29,Elverson Borough,Developed Community,23440,23440,2010,1225
3400522110,34,5,Evesham Township,Growing Suburb,22110,22110,2010,45538
3402122185,34,21,Ewing Township,Developed Community,22185,22185,2010,35790
4201725112,42,17,Falls Township,Developed Community,25112,25112,2010,34300
3400523250,34,5,Fieldsboro Borough,Developed Community,23250,23250,2010,540
3400523850,34,5,Florence Township,Growing Suburb,23850,23850,2010,12109
4204526408,42,45,Folcroft Borough,Developed Community,26408,26408,2010,6606
4209127280,42,91,Franconia Township,Growing Suburb,27280,27280,2010,13064
3401524840,34,15,Franklin Township,Rural Area,24840,24840,2010,16820
4202927376,42,29,Franklin Township,Rural Area,27376,27376,2010,4352
3400726070,34,7,Gibbsboro Borough,Developed Community,26070,26070,2010,2274
3401526340,34,15,Glassboro Borough,Growing Suburb,26340,26340,2010,18579
4204529720,42,45,Glenolden Borough,Developed Community,29720,29720,2010,7153
3400726820,34,7,Gloucester City,Developed Community,26820,26820,2010,11456
3400726760,34,7,Gloucester Township,Developed Community,26760,26760,2010,64634
4209131088,42,91,Green Lane Borough,Developed Community,31088,31088,2010,508
3401528185,34,15,Greenwich Township,Growing Suburb,28185,28185,2010,4899
3400728800,34,7,Haddon Heights Borough,Developed Community,28800,28800,2010,7473
3400728740,34,7,Haddon Township,Developed Community,28740,28740,2010,14707
3400728770,34,7,Haddonfield Borough,Developed Community,28770,28770,2010,11593
3400529010,34,5,Hainesport Township,Growing Suburb,29010,29010,2010,6110
3402129310,34,21,Hamilton Township,Developed Community,29310,29310,2010,88464
3401530180,34,15,Harrison Township,Growing Suburb,30180,30180,2010,12417
4209133088,42,91,Hatboro Borough,Developed Community,33088,33088,2010,7360
4209133112,42,91,Hatfield Borough,Developed Community,33112,33112,2010,3290
4209133120,42,91,Hatfield Township,Growing Suburb,33120,33120,2010,17249
4204533144,42,45,Haverford Township,Developed Community,33144,33144,2010,48491
4201733224,42,17,Haycock Township,Rural Area,33224,33224,2010,2225
4202934448,42,29,Highland Township,Rural Area,34448,34448,2010,1272
3402131620,34,21,Hightstown Borough,Developed Community,31620,31620,2010,5494
4201734952,42,17,Hilltown Township,Growing Suburb,34952,34952,2010,15029
3400732220,34,7,Hi-Nella Borough,Developed Community,32220,32220,2010,870
4202935528,42,29,Honey Brook Borough,Developed Community,35528,35528,2010,1713
4202935536,42,29,Honey Brook Township,Rural Area,35536,35536,2010,7647
3402133150,34,21,Hopewell Borough,Developed Community,33150,33150,2010,1922
3402133180,34,21,Hopewell Township,Rural Area,33180,33180,2010,17304
4209135808,42,91,Horsham Township,Growing Suburb,35808,35808,2010,26147
4201736192,42,17,Hulmeville Borough,Developed Community,36192,36192,2010,1003
4201737304,42,17,Ivyland Borough,Developed Community,37304,37304,2010,1041
4209138000,42,91,Jenkintown Borough,Developed Community,38000,38000,2010,4422
4202939352,42,29,Kennett Square Borough,Developed Community,39352,39352,2010,6072
4202939344,42,29,Kennett Township,Growing Suburb,39344,39344,2010,7565
4201741392,42,17,Langhorne Borough,Developed Community,41392,41392,2010,1622
4201741416,42,17,Langhorne Manor Borough,Developed Community,41416,41416,2010,1442
4209141432,42,91,Lansdale Borough,Developed Community,41432,41432,2010,16269
4204541440,42,45,Lansdowne Borough,Developed Community,41440,41440,2010,10620
3400739210,34,7,Laurel Springs Borough,Developed Community,39210,39210,2010,1908
3400739420,34,7,Lawnside Borough,Developed Community,39420,39420,2010,2945
3402139510,34,21,Lawrence Township,Developed Community,39510,39510,2010,33472
4209143312,42,91,Limerick Township,Growing Suburb,43312,43312,2010,18074
3400740440,34,7,Lindenwold Borough,Developed Community,40440,40440,2010,17613
3401541160,34,15,Logan Township,Growing Suburb,41160,41160,2010,6042
4202944440,42,29,London Britain Township,Rural Area,44440,44440,2010,3139
4202944480,42,29,London Grove Township,Growing Suburb,44480,44480,2010,7475
4202944456,42,29,Londonderry Township,Rural Area,44456,44456,2010,2149
4204544888,42,45,Lower Chichester Township,Developed Community,44888,44888,2010,3469
4209144912,42,91,Lower Frederick Township,Rural Area,44912,44912,2010,4840
4209144920,42,91,Lower Gwynedd Township,Developed Community,44920,44920,2010,11405
4201744968,42,17,Lower Makefield Township,Developed Community,44968,44968,2010,32559
4209144976,42,91,Lower Merion Township,Developed Community,44976,44976,2010,57825
4209145008,42,91,Lower Moreland Township,Developed Community,45008,45008,2010,12982
4202945040,42,29,Lower Oxford Township,Rural Area,45040,45040,2010,5200
4209145072,42,91,Lower Pottsgrove Township,Growing Suburb,45072,45072,2010,12059
4209145080,42,91,Lower Providence Township,Growing Suburb,45080,45080,2010,25436
4209145096,42,91,Lower Salford Township,Growing Suburb,45096,45096,2010,14959
4201745112,42,17,Lower Southampton Township,Developed Community,45112,45112,2010,18909
3400542060,34,5,Lumberton Township,Growing Suburb,42060,42060,2010,12559
3400742630,34,7,Magnolia Borough,Developed Community,42630,42630,2010,4341
4202946792,42,29,Malvern Borough,Developed Community,46792,46792,2010,2998
3400543290,34,5,Mansfield Township,Rural Area,43290,43290,2010,8544
3401543440,34,15,Mantua Township,Growing Suburb,43440,43440,2010,15217
3400543740,34,5,Maple Shade Township,Developed Community,43740,43740,2010,19131
4204547344,42,45,Marcus Hook Borough,Developed Community,47344,47344,2010,2397
4209147592,42,91,Marlborough Township,Rural Area,47592,47592,2010,3178
4204547616,42,45,Marple Township,Developed Community,47616,47616,2010,23428
3400545210,34,5,Medford Lakes Borough,Developed Community,45210,45210,2010,4146
3400545120,34,5,Medford Township,Growing Suburb,45120,45120,2010,23033
4204548480,42,45,Media Borough,Developed Community,48480,48480,2010,5327
3400745510,34,7,Merchantville Borough,Developed Community,45510,45510,2010,3821
4201749120,42,17,Middletown Township,Developed Community,49120,49120,2010,45436
4204549136,42,45,Middletown Township,Developed Community,49136,49136,2010,15807
4201749384,42,17,Milford Township,Rural Area,49384,49384,2010,9902
4204549504,42,45,Millbourne Borough,Developed Community,49504,49504,2010,1159
4202950232,42,29,Modena Borough,Developed Community,50232,50232,2010,535
3401547250,34,15,Monroe Township,Growing Suburb,47250,47250,2010,36129
4209150640,42,91,Montgomery Township,Growing Suburb,50640,50640,2010,24790
3400547880,34,5,Moorestown Township,Developed Community,47880,47880,2010,20726
4201751144,42,17,Morrisville Borough,Developed Community,51144,51144,2010,8728
4204551176,42,45,Morton Borough,Developed Community,51176,51176,2010,2669
3400748750,34,7,Mount Ephraim Borough,Developed Community,48750,48750,2010,4676
3400548900,34,5,Mount Holly Township,Developed Community,48900,48900,2010,9536
3400549020,34,5,Mount Laurel Township,Developed Community,49020,49020,2010,41864
4209152664,42,91,Narberth Borough,Developed Community,52664,52664,2010,4282
3401549680,34,15,National Park Borough,Developed Community,49680,49680,2010,3036
4204553104,42,45,Nether Providence Township,Developed Community,53104,53104,2010,13706
4201753296,42,17,New Britain Borough,Developed Community,53296,53296,2010,3152
4201753304,42,17,New Britain Township,Growing Suburb,53304,53304,2010,11070
4202953608,42,29,New Garden Township,Growing Suburb,53608,53608,2010,11984
3400551510,34,5,New Hanover Township,Developed Community,51510,51510,2010,7385
4209153664,42,91,New Hanover Township,Rural Area,53664,53664,2010,10939
4201753712,42,17,New Hope Borough,Developed Community,53712,53712,2010,2528
4202953816,42,29,New London Township,Rural Area,53816,53816,2010,5631
3401551390,34,15,Newfield Borough,Developed Community,51390,51390,2010,1553
4202953784,42,29,Newlin Township,Rural Area,53784,53784,2010,1285
4201754184,42,17,Newtown Borough,Developed Community,54184,54184,2010,2248
4201754192,42,17,Newtown Township,Growing Suburb,54192,54192,2010,19299
4204554224,42,45,Newtown Township,Growing Suburb,54224,54224,2010,12216
4201754576,42,17,Nockamixon Township,Rural Area,54576,54576,2010,3441
4209154656,42,91,Norristown Borough,Developed Community,54656,54656,2010,34324
4202954936,42,29,North Coventry Township,Growing Suburb,54936,54936,2010,7866
3400553070,34,5,North Hanover Township,Rural Area,53070,53070,2010,7678
4209155512,42,91,North Wales Borough,Developed Community,55512,55512,2010,3229
4201754688,42,17,Northampton Township,Developed Community,54688,54688,2010,39726
4204555664,42,45,Norwood Borough,Developed Community,55664,55664,2010,5890
3400753880,34,7,Oaklyn Borough,Developed Community,53880,53880,2010,4038
4202957480,42,29,Oxford Borough,Developed Community,57480,57480,2010,5077
3400555800,34,5,Palmyra Borough,Developed Community,55800,55800,2010,7398
4202958032,42,29,Parkesburg Borough,Developed Community,58032,58032,2010,3593
4204558176,42,45,Parkside Borough,Developed Community,58176,58176,2010,2328
3401557150,34,15,Paulsboro Borough,Developed Community,57150,57150,2010,6097
3400557480,34,5,Pemberton Borough,Developed Community,57480,57480,2010,1409
3400557510,34,5,Pemberton Township,Rural Area,57510,57510,2010,27912
4202958808,42,29,Penn Township,Growing Suburb,58808,58808,2010,5364
4201758936,42,17,Penndel Borough,Developed Community,58936,58936,2010,2328
3402157600,34,21,Pennington Borough,Developed Community,57600,57600,2010,2585
3400757660,34,7,Pennsauken Township,Developed Community,57660,57660,2010,35885
4209159120,42,91,Pennsburg Borough,Developed Community,59120,59120,2010,3843
4202959136,42,29,Pennsbury Township,Growing Suburb,59136,59136,2010,3604
4201759384,42,17,Perkasie Borough,Developed Community,59384,59384,2010,8511
4209159392,42,91,Perkiomen Township,Growing Suburb,59392,59392,2010,9139
4210160000,42,101,Philadelphia,Core City,60000,60000,2010,1526006
4202960120,42,29,Phoenixville Borough,Developed Community,60120,60120,2010,16440
3400758770,34,7,Pine Hill Borough,Developed Community,58770,58770,2010,10233
3400758920,34,7,Pine Valley Borough,Developed Community,58920,58920,2010,12
3401559070,34,15,Pitman Borough,Developed Community,59070,59070,2010,9011
4201761616,42,17,Plumstead Township,Growing Suburb,61616,61616,2010,12442
4209161664,42,91,Plymouth Township,Developed Community,61664,61664,2010,16525
4202961800,42,29,Pocopson Township,Growing Suburb,61800,61800,2010,4582
4209162416,42,91,Pottstown Borough,Developed Community,62416,62416,2010,22377
3402160900,34,21,Princeton Borough,Developed Community,60900,60900,2010,28572
4204562792,42,45,Prospect Park Borough,Developed Community,62792,62792,2010,6454
4201763048,42,17,Quakertown Borough,Developed Community,63048,63048,2010,8979
4204563264,42,45,Radnor Township,Developed Community,63264,63264,2010,31531
4209163808,42,91,Red Hill Borough,Developed Community,63808,63808,2010,2383
4201764536,42,17,Richland Township,Growing Suburb,64536,64536,2010,13052
4201764584,42,17,Richlandtown Borough,Developed Community,64584,64584,2010,1327
4204564832,42,45,Ridley Park Borough,Developed Community,64832,64832,2010,7002
4204564800,42,45,Ridley Township,Developed Community,64800,64800,2010,30768
